0.230,-0.010,0.060,0.100,-0.100
0.232,-0.010,0.050,0.100,-0.090
0.234,-0.010,0.050,0.100,-0.070
0.236,0.000,0.070,0.090,-0.060
0.238,0.000,0.070,0.090,-0.070
0.240,0.000,0.070,0.080,-0.070
0.242,0.000,0.070,0.070,-0.070
0.244,0.000,0.070,0.080,-0.070
0.246,-0.010,0.070,0.090,-0.070
0.248,-0.010,0.070,0.100,-0.080
0.250,-0.020,0.090,0.090,-0.080
0.252,-0.020,0.100,0.080,-0.060
0.254,0.000,0.080,0.070,-0.040
0.256,0.000,0.070,0.060,-0.030
0.258,0.000,0.050,0.050,-0.040
0.260,-0.010,0.050,0.060,-0.040
0.262,-0.020,0.040,0.070,-0.050
0.264,-0.020,0.040,0.080,-0.070
0.266,-0.010,0.040,0.080,-0.060
0.268,0.000,0.040,0.100,-0.040
0.270,0.000,0.040,0.100,-0.030
0.272,0.010,0.030,0.090,-0.020
0.274,0.010,0.020,0.080,-0.010
0.276,0.010,0.040,0.070,-0.010
0.278,0.000,0.060,0.060,-0.040
0.280,0.000,0.070,0.070,-0.060
0.282,0.000,0.080,0.070,-0.040
0.284,0.010,0.080,0.060,-0.010
0.286,0.020,0.060,0.040,0.000
0.288,0.030,0.040,0.030,0.010
0.290,0.040,0.040,0.030,0.000
0.292,0.020,0.060,0.040,-0.020
0.294,0.000,0.080,0.060,-0.040
0.296,0.000,0.070,0.060,-0.050
0.298,0.000,0.060,0.050,-0.040
0.300,0.010,0.050,0.040,-0.030
0.302,0.020,0.050,0.040,-0.010
0.304,0.030,0.030,0.030,0.000
0.306,0.030,0.040,0.040,-0.040
0.308,0.010,0.050,0.060,-0.070
0.310,0.010,0.040,0.060,-0.060
0.312,0.000,0.040,0.060,-0.050
0.314,0.000,0.030,0.050,-0.040
0.316,0.000,0.010,0.050,-0.020
0.318,0.000,0.000,0.040,0.000
0.320,-0.010,0.010,0.040,-0.010
0.322,-0.010,0.020,0.050,-0.040
0.324,-0.020,0.020,0.060,-0.050
0.326,-0.040,0.020,0.070,-0.050
0.328,-0.050,0.010,0.080,-0.050
0.330,-0.050,0.000,0.080,-0.070
0.332,-0.040,0.000,0.080,-0.080
0.334,-0.060,0.010,0.090,-0.080
0.336,-0.070,0.020,0.090,-0.070
0.338,-0.040,0.000,0.090,-0.070
0.340,-0.040,-0.010,0.090,-0.070
0.342,-0.040,-0.010,0.090,-0.070
0.344,-0.040,0.000,0.100,-0.080
0.346,-0.040,0.000,0.110,-0.090
0.348,-0.030,0.020,0.110,-0.110
0.350,-0.030,0.040,0.120,-0.110
0.352,-0.010,0.030,0.110,-0.080
0.354,0.000,0.030,0.100,-0.060
0.356,0.000,0.020,0.080,-0.050
0.358,0.000,0.010,0.080,-0.050
0.360,0.000,0.030,0.090,-0.050
0.362,-0.020,0.050,0.090,-0.060
0.364,-0.010,0.070,0.070,-0.060
0.366,0.000,0.050,0.060,-0.040
0.368,0.000,0.040,0.050,-0.020
0.370,0.000,0.020,0.040,0.000
0.372,0.000,0.000,0.030,0.000
0.374,0.010,0.000,0.020,0.000
0.376,0.000,0.000,0.030,-0.020
0.378,0.000,0.010,0.040,-0.030
0.380,0.000,0.010,0.030,-0.030
0.382,0.000,0.000,0.020,-0.010
0.384,0.000,-0.010,0.020,0.010
0.386,0.010,-0.010,0.010,0.020
0.388,0.030,-0.010,0.000,0.030
0.390,0.040,-0.010,-0.010,0.020
0.392,0.030,0.000,-0.010,0.010
0.394,0.010,0.000,-0.010,0.030
0.396,0.010,0.000,-0.010,0.040
0.398,0.010,0.000,-0.010,0.040
0.400,0.020,0.000,-0.030,0.050
0.402,0.040,-0.010,-0.040,0.060
0.404,0.040,0.000,-0.030,0.060
0.406,0.030,0.010,-0.010,0.050
0.408,0.030,0.010,-0.010,0.050
0.410,0.030,0.000,-0.010,0.060
0.412,0.020,0.000,-0.010,0.050
0.414,0.010,0.000,0.000,0.030
0.416,0.010,0.000,0.000,0.040
0.418,0.020,0.010,0.010,0.040
0.420,0.020,0.020,0.010,0.040
0.422,0.040,0.000,0.000,0.050
0.424,0.040,-0.010,-0.010,0.050
0.426,0.040,-0.020,-0.020,0.060
0.428,0.020,-0.030,-0.030,0.060
0.430,0.000,-0.050,-0.060,0.070
0.432,-0.010,-0.070,-0.100,0.080
0.434,-0.020,-0.090,-0.140,0.100
0.436,-0.020,-0.160,-0.210,0.140
0.438,-0.030,-0.250,-0.280,0.170
0.440,-0.050,-0.310,-0.310,0.190
0.442,-0.050,-0.300,-0.310,0.210
0.444,0.000,-0.210,-0.240,0.230
0.446,0.110,-0.010,-0.090,0.210
0.448,0.270,0.280,0.100,0.180
0.450,0.520,0.660,0.320,0.220
0.452,0.870,1.120,0.560,0.340
0.454,1.320,1.640,0.830,0.480
0.456,1.800,2.210,1.120,0.620
0.458,2.310,2.810,1.450,0.760
0.460,2.830,3.430,1.790,0.880
0.462,3.350,4.050,2.130,0.980
0.464,3.860,4.600,2.440,1.090
0.466,4.290,5.020,2.650,1.190
0.468,4.590,5.270,2.740,1.290
0.470,4.730,5.350,2.750,1.330
0.472,4.710,5.250,2.690,1.300
0.474,4.440,4.920,2.540,1.160
0.476,3.880,4.370,2.320,0.900
0.478,3.170,3.680,2.050,0.580
0.480,2.480,2.990,1.770,0.300
0.482,1.870,2.370,1.470,0.110
0.484,1.370,1.820,1.180,-0.010
0.486,0.960,1.330,0.900,-0.090
0.488,0.630,0.930,0.650,-0.150
0.490,0.350,0.590,0.430,-0.190
0.492,0.120,0.280,0.230,-0.200
0.494,-0.080,0.010,0.060,-0.200
0.496,-0.250,-0.220,-0.070,-0.200
0.498,-0.390,-0.410,-0.190,-0.190
0.500,-0.490,-0.580,-0.290,-0.170
0.502,-0.600,-0.710,-0.370,-0.150
0.504,-0.680,-0.810,-0.430,-0.140
0.506,-0.730,-0.910,-0.480,-0.140
0.508,-0.770,-0.980,-0.520,-0.150
0.510,-0.820,-1.030,-0.560,-0.150
0.512,-0.860,-1.070,-0.580,-0.150
0.514,-0.880,-1.110,-0.600,-0.160
0.516,-0.900,-1.130,-0.620,-0.150
0.518,-0.910,-1.140,-0.630,-0.130
0.520,-0.900,-1.150,-0.640,-0.100
0.522,-0.880,-1.170,-0.650,-0.090
0.524,-0.870,-1.180,-0.650,-0.090
0.526,-0.870,-1.170,-0.650,-0.090
0.528,-0.870,-1.160,-0.650,-0.080
0.530,-0.860,-1.140,-0.640,-0.070
0.532,-0.850,-1.110,-0.630,-0.070
0.534,-0.830,-1.090,-0.640,-0.050
0.536,-0.810,-1.070,-0.640,-0.030
0.538,-0.790,-1.060,-0.620,-0.030
0.540,-0.760,-1.050,-0.600,-0.030
0.542,-0.740,-1.040,-0.590,-0.030
0.544,-0.740,-1.000,-0.570,-0.030
0.546,-0.740,-0.950,-0.530,-0.060
0.548,-0.730,-0.930,-0.520,-0.070
0.550,-0.700,-0.920,-0.530,-0.050
0.552,-0.680,-0.900,-0.540,-0.030
0.554,-0.670,-0.890,-0.550,0.000
0.556,-0.640,-0.880,-0.550,0.000
0.558,-0.620,-0.850,-0.550,0.000
0.560,-0.630,-0.830,-0.530,-0.010
0.562,-0.630,-0.820,-0.520,0.000
0.564,-0.600,-0.810,-0.520,0.000
0.566,-0.590,-0.810,-0.530,0.030
0.568,-0.570,-0.800,-0.530,0.060
0.570,-0.550,-0.780,-0.510,0.080
0.572,-0.530,-0.750,-0.490,0.070
0.574,-0.540,-0.710,-0.460,0.030
0.576,-0.530,-0.690,-0.450,0.020
0.578,-0.520,-0.670,-0.460,0.030
0.580,-0.500,-0.670,-0.450,0.030
0.582,-0.470,-0.670,-0.460,0.050
0.584,-0.450,-0.660,-0.470,0.070
0.586,-0.420,-0.650,-0.460,0.080
0.588,-0.420,-0.630,-0.450,0.070
0.590,-0.400,-0.620,-0.450,0.070
0.592,-0.380,-0.620,-0.450,0.080
0.594,-0.370,-0.610,-0.450,0.090
0.596,-0.360,-0.610,-0.450,0.090
0.598,-0.350,-0.610,-0.460,0.090
0.600,-0.350,-0.600,-0.470,0.100
0.602,-0.350,-0.570,-0.460,0.100
0.604,-0.350,-0.570,-0.460,0.120
0.606,-0.330,-0.570,-0.460,0.140
0.608,-0.310,-0.570,-0.470,0.150
0.610,-0.300,-0.550,-0.470,0.160
0.612,-0.300,-0.540,-0.480,0.160
0.614,-0.290,-0.530,-0.470,0.150
0.616,-0.290,-0.490,-0.460,0.140
0.618,-0.270,-0.500,-0.460,0.180
0.620,-0.240,-0.530,-0.480,0.200
0.622,-0.230,-0.550,-0.500,0.210
0.624,-0.220,-0.560,-0.520,0.220
0.626,-0.210,-0.550,-0.530,0.230
0.628,-0.200,-0.540,-0.540,0.240
0.630,-0.180,-0.510,-0.550,0.240
0.632,-0.150,-0.520,-0.570,0.260
0.634,-0.130,-0.530,-0.580,0.290
0.636,-0.120,-0.540,-0.590,0.330
0.638,-0.120,-0.540,-0.590,0.350
0.640,-0.100,-0.540,-0.600,0.360
0.642,-0.090,-0.520,-0.590,0.360
0.644,-0.110,-0.500,-0.580,0.360
0.646,-0.100,-0.490,-0.580,0.380
0.648,-0.090,-0.490,-0.580,0.410
0.650,-0.060,-0.490,-0.590,0.430
0.652,-0.040,-0.490,-0.600,0.450
0.654,-0.020,-0.490,-0.600,0.460
0.656,-0.010,-0.480,-0.600,0.450
0.658,-0.030,-0.450,-0.570,0.430
0.660,-0.040,-0.440,-0.560,0.420
0.662,-0.030,-0.440,-0.550,0.420
0.664,-0.010,-0.430,-0.560,0.420
0.666,0.000,-0.440,-0.570,0.440
0.668,0.010,-0.460,-0.580,0.460
0.670,0.020,-0.460,-0.570,0.460
0.672,0.010,-0.440,-0.560,0.450
0.674,0.000,-0.440,-0.560,0.430
0.676,0.010,-0.440,-0.550,0.420
0.678,0.000,-0.430,-0.540,0.400
0.680,0.000,-0.410,-0.520,0.400
0.682,0.000,-0.420,-0.510,0.380
0.684,-0.010,-0.420,-0.500,0.380
0.686,-0.030,-0.400,-0.470,0.350
0.688,-0.040,-0.370,-0.430,0.320
0.690,-0.050,-0.360,-0.410,0.290
0.692,-0.050,-0.360,-0.390,0.260
0.694,-0.060,-0.350,-0.340,0.210
0.696,-0.080,-0.310,-0.290,0.160
0.698,-0.100,-0.290,-0.240,0.120
0.700,-0.120,-0.270,-0.210,0.090
0.702,-0.130,-0.250,-0.180,0.070
0.704,-0.140,-0.220,-0.160,0.040
0.706,-0.150,-0.200,-0.130,0.010
0.708,-0.150,-0.200,-0.100,0.000
0.710,-0.180,-0.190,-0.060,-0.020
0.712,-0.210,-0.150,-0.010,-0.070
0.714,-0.240,-0.110,0.020,-0.130
0.716,-0.240,-0.090,0.050,-0.140
0.718,-0.230,-0.070,0.080,-0.140
0.720,-0.220,-0.060,0.100,-0.160
0.722,-0.220,-0.040,0.130,-0.190
0.724,-0.210,-0.030,0.160,-0.210
0.726,-0.210,-0.010,0.180,-0.230
0.728,-0.240,0.030,0.200,-0.270
0.730,-0.240,0.060,0.220,-0.290
0.732,-0.240,0.060,0.240,-0.280
0.734,-0.210,0.060,0.240,-0.270
0.736,-0.200,0.070,0.250,-0.260
0.738,-0.210,0.080,0.260,-0.270
0.740,-0.210,0.080,0.280,-0.290
0.742,-0.210,0.110,0.300,-0.320
0.744,-0.230,0.140,0.320,-0.350
0.746,-0.230,0.160,0.340,-0.370
0.748,-0.210,0.150,0.330,-0.360
0.750,-0.190,0.130,0.310,-0.320
0.752,-0.180,0.110,0.300,-0.290
0.754,-0.180,0.120,0.300,-0.300
0.756,-0.200,0.140,0.330,-0.330
0.758,-0.200,0.130,0.340,-0.330
0.760,-0.200,0.130,0.340,-0.320
0.762,-0.200,0.130,0.340,-0.320
0.764,-0.190,0.120,0.340,-0.330
0.766,-0.170,0.100,0.320,-0.310
0.768,-0.170,0.090,0.300,-0.280
0.770,-0.190,0.110,0.300,-0.290
0.772,-0.190,0.130,0.310,-0.290
0.774,-0.170,0.120,0.290,-0.290
0.776,-0.170,0.100,0.270,-0.270
0.778,-0.180,0.100,0.270,-0.270
0.780,-0.180,0.100,0.280,-0.280
0.782,-0.170,0.090,0.270,-0.260
0.784,-0.170,0.100,0.260,-0.260
0.786,-0.170,0.110,0.260,-0.260
0.788,-0.160,0.110,0.260,-0.270
0.790,-0.140,0.090,0.250,-0.260
0.792,-0.130,0.080,0.250,-0.240
0.794,-0.140,0.090,0.240,-0.240
0.796,-0.160,0.100,0.250,-0.250
0.798,-0.170,0.120,0.260,-0.260
0.800,-0.150,0.100,0.240,-0.230
0.802,-0.130,0.080,0.210,-0.190
0.804,-0.120,0.070,0.210,-0.190
0.806,-0.120,0.070,0.220,-0.200
0.808,-0.110,0.060,0.220,-0.190
0.810,-0.120,0.060,0.220,-0.190
0.812,-0.150,0.080,0.230,-0.220
0.814,-0.140,0.090,0.220,-0.230
0.816,-0.120,0.060,0.200,-0.210
0.818,-0.110,0.050,0.180,-0.170
0.820,-0.110,0.050,0.170,-0.150
0.822,-0.110,0.060,0.170,-0.150
0.824,-0.100,0.040,0.170,-0.150
0.826,-0.110,0.060,0.180,-0.170
0.828,-0.130,0.080,0.190,-0.200
0.830,-0.140,0.090,0.200,-0.190
0.832,-0.120,0.080,0.190,-0.170
0.834,-0.090,0.060,0.180,-0.140
0.836,-0.080,0.050,0.170,-0.110
0.838,-0.080,0.050,0.170,-0.110
0.840,-0.100,0.060,0.170,-0.130
0.842,-0.100,0.050,0.150,-0.130
0.844,-0.100,0.050,0.140,-0.130
0.846,-0.100,0.060,0.150,-0.140
0.848,-0.080,0.060,0.160,-0.130
0.850,-0.060,0.060,0.150,-0.110
0.852,-0.050,0.070,0.160,-0.090
0.854,-0.050,0.080,0.170,-0.090
0.856,-0.040,0.080,0.170,-0.090
0.858,-0.030,0.070,0.160,-0.080
0.860,-0.040,0.070,0.150,-0.080
0.862,-0.050,0.070,0.150,-0.080
0.864,-0.040,0.070,0.140,-0.080
0.866,-0.020,0.070,0.120,-0.060
0.868,-0.020,0.080,0.120,-0.060
0.870,-0.030,0.090,0.120,-0.050
0.872,-0.030,0.070,0.130,-0.050
0.874,-0.010,0.050,0.130,-0.060
0.876,0.000,0.060,0.130,-0.080
0.878,0.000,0.070,0.130,-0.090
0.880,-0.010,0.080,0.120,-0.100
0.882,0.000,0.080,0.100,-0.100
0.884,0.000,0.080,0.090,-0.080
0.886,0.010,0.070,0.080,-0.070
0.888,0.010,0.060,0.090,-0.060
0.890,0.010,0.040,0.100,-0.060
0.892,0.000,0.040,0.110,-0.070
0.894,0.000,0.060,0.110,-0.100
0.896,-0.020,0.080,0.120,-0.100
0.898,-0.020,0.080,0.120,-0.100
0.900,-0.020,0.070,0.120,-0.080
0.902,-0.020,0.080,0.130,-0.060
0.904,-0.020,0.080,0.120,-0.050
0.906,0.000,0.070,0.110,-0.050
0.908,0.000,0.070,0.100,-0.060
0.910,0.000,0.090,0.100,-0.070
0.912,-0.010,0.090,0.110,-0.080
0.914,-0.010,0.090,0.110,-0.090
0.916,-0.010,0.080,0.100,-0.070
0.918,-0.010,0.070,0.100,-0.060
0.920,0.000,0.060,0.100,-0.050
0.922,0.000,0.060,0.100,-0.050
0.924,-0.010,0.070,0.120,-0.060
0.926,-0.020,0.090,0.140,-0.070
0.928,-0.020,0.090,0.140,-0.070
0.930,-0.010,0.080,0.130,-0.070
0.932,-0.010,0.070,0.120,-0.060
0.934,-0.020,0.070,0.110,-0.040
0.936,-0.020,0.060,0.120,-0.020
0.938,-0.020,0.080,0.120,-0.040
0.940,-0.040,0.090,0.130,-0.050
0.942,-0.030,0.070,0.130,-0.050
0.944,-0.020,0.060,0.130,-0.060
0.946,-0.010,0.060,0.130,-0.060
0.948,0.000,0.070,0.110,-0.060
0.950,0.000,0.080,0.110,-0.030
0.952,0.000,0.100,0.110,-0.020
0.954,0.010,0.100,0.100,-0.020
0.956,0.010,0.090,0.080,-0.020
0.958,0.020,0.080,0.080,-0.030
0.960,0.000,0.080,0.080,-0.030
0.962,0.000,0.070,0.080,-0.030
0.964,0.000,0.060,0.080,-0.030
0.966,0.010,0.060,0.080,-0.020
0.968,0.010,0.080,0.080,-0.010
0.970,0.030,0.080,0.080,0.000
0.972,0.040,0.070,0.070,0.000
0.974,0.030,0.060,0.060,0.000
0.976,0.010,0.050,0.070,0.000
0.978,0.000,0.060,0.080,0.000
0.980,0.000,0.060,0.090,-0.020
0.982,-0.010,0.070,0.090,-0.030
0.984,-0.010,0.070,0.080,-0.020
0.986,0.000,0.060,0.060,0.000
0.988,0.020,0.050,0.060,0.000
0.990,0.030,0.040,0.050,0.010
0.992,0.030,0.030,0.040,0.000
0.994,0.010,0.040,0.050,-0.010
0.996,0.000,0.040,0.060,-0.030
0.998,0.000,0.040,0.050,-0.030
1.000,0.000,0.040,0.040,-0.020
1.002,0.000,0.030,0.020,-0.010
1.004,0.020,0.030,0.020,0.000
1.006,0.030,0.040,0.040,0.000
1.008,0.020,0.040,0.050,-0.020
1.010,0.000,0.050,0.060,-0.030
1.012,-0.010,0.050,0.060,-0.030
1.014,0.000,0.040,0.060,-0.040
1.016,0.000,0.030,0.050,-0.030
1.018,0.010,0.020,0.050,-0.010
1.020,0.000,0.020,0.050,-0.010
1.022,-0.010,0.050,0.070,-0.040
1.024,-0.020,0.050,0.070,-0.060
1.026,-0.020,0.050,0.070,-0.060
1.028,-0.030,0.050,0.080,-0.080
1.030,-0.040,0.060,0.100,-0.090
1.032,-0.030,0.060,0.120,-0.080
1.034,-0.020,0.060,0.120,-0.070
1.036,-0.030,0.060,0.120,-0.070
1.038,-0.030,0.080,0.120,-0.080
1.040,-0.030,0.080,0.110,-0.090
1.042,-0.020,0.090,0.120,-0.100
1.044,-0.020,0.080,0.130,-0.100
1.046,-0.030,0.080,0.140,-0.100
1.048,-0.020,0.080,0.140,-0.080
1.050,-0.010,0.090,0.140,-0.070
1.052,0.000,0.100,0.140,-0.070
1.054,0.010,0.090,0.150,-0.060
1.056,0.030,0.090,0.150,-0.050
1.058,0.040,0.100,0.130,-0.040
1.060,0.030,0.100,0.120,-0.040
1.062,0.020,0.110,0.100,-0.050
1.064,0.020,0.110,0.080,-0.060
1.066,0.020,0.090,0.050,-0.040
1.068,0.030,0.080,0.030,-0.010
1.070,0.020,0.070,0.030,0.000
1.072,0.010,0.070,0.030,-0.010
1.074,0.010,0.050,0.020,0.000
1.076,0.000,0.050,0.020,0.000
1.078,-0.010,0.060,0.030,-0.010
1.080,-0.020,0.060,0.040,-0.010
1.082,-0.010,0.050,0.030,0.000
1.084,0.000,0.040,0.010,0.030
1.086,0.010,0.050,0.010,0.040
1.088,0.030,0.040,0.000,0.050
1.090,0.030,0.020,0.000,0.050
1.092,0.020,0.040,0.020,0.020
1.094,0.000,0.070,0.060,0.000
1.096,0.000,0.080,0.040,0.000
1.098,0.020,0.060,0.010,0.010
1.100,0.030,0.060,0.000,0.030
1.102,0.030,0.050,0.000,0.040
1.104,0.030,0.040,0.000,0.050
1.106,0.020,0.060,0.000,0.040
1.108,0.010,0.070,0.010,0.020
1.110,0.010,0.060,0.000,0.010
1.112,0.020,0.050,0.010,0.000
1.114,0.030,0.040,0.020,0.010
1.116,0.030,0.020,0.010,0.030
1.118,0.040,0.020,-0.010,0.040
1.120,0.030,0.020,-0.030,0.040
1.122,0.020,0.010,-0.050,0.020
1.124,0.000,-0.010,-0.090,0.030
1.126,0.000,-0.050,-0.130,0.060
1.128,-0.010,-0.090,-0.180,0.080
1.130,-0.030,-0.150,-0.250,0.110
1.132,-0.040,-0.200,-0.290,0.140
1.134,-0.030,-0.180,-0.270,0.160
1.136,0.000,-0.090,-0.200,0.160
1.138,0.110,0.070,-0.080,0.160
1.140,0.270,0.310,0.100,0.170
1.142,0.480,0.620,0.300,0.200
1.144,0.770,1.030,0.510,0.270
1.146,1.150,1.490,0.750,0.370
1.148,1.580,2.010,1.010,0.480
1.150,2.050,2.570,1.310,0.580
1.152,2.530,3.110,1.630,0.700
1.154,3.020,3.660,1.950,0.810
1.156,3.450,4.160,2.230,0.880
1.158,3.790,4.530,2.430,0.940
1.160,3.990,4.730,2.530,0.970
1.162,4.060,4.780,2.540,0.970
1.164,3.990,4.640,2.450,0.930
1.166,3.680,4.260,2.260,0.820
1.168,3.140,3.670,2.010,0.610
1.170,2.510,3.040,1.750,0.370
1.172,1.940,2.460,1.490,0.150
1.174,1.470,1.940,1.230,0.010
1.176,1.060,1.510,0.980,-0.080
1.178,0.730,1.150,0.760,-0.150
1.180,0.470,0.800,0.550,-0.180
1.182,0.260,0.490,0.350,-0.180
1.184,0.080,0.230,0.180,-0.160
1.186,-0.060,0.020,0.040,-0.140
1.188,-0.180,-0.150,-0.070,-0.130
1.190,-0.290,-0.300,-0.170,-0.130
1.192,-0.400,-0.420,-0.240,-0.140
1.194,-0.490,-0.540,-0.300,-0.130
1.196,-0.560,-0.630,-0.350,-0.130
1.198,-0.600,-0.710,-0.410,-0.120
1.200,-0.630,-0.790,-0.460,-0.100
1.202,-0.660,-0.870,-0.490,-0.070
1.204,-0.680,-0.900,-0.520,-0.070
1.206,-0.710,-0.930,-0.550,-0.070
1.208,-0.730,-0.960,-0.560,-0.060
1.210,-0.740,-0.960,-0.560,-0.050
1.212,-0.740,-0.960,-0.570,-0.050
1.214,-0.730,-0.960,-0.580,-0.050
1.216,-0.720,-0.970,-0.580,-0.050
1.218,-0.720,-0.960,-0.580,-0.040
1.220,-0.720,-0.930,-0.560,-0.050
1.222,-0.720,-0.920,-0.560,-0.050
1.224,-0.690,-0.920,-0.570,-0.030
1.226,-0.690,-0.910,-0.570,-0.020
1.228,-0.690,-0.910,-0.570,-0.020
1.230,-0.670,-0.910,-0.570,-0.030
1.232,-0.640,-0.890,-0.570,-0.020
1.234,-0.620,-0.860,-0.560,-0.010
1.236,-0.590,-0.840,-0.570,0.000
1.238,-0.570,-0.820,-0.580,0.000
1.240,-0.550,-0.810,-0.570,0.000
1.242,-0.540,-0.790,-0.550,0.000
1.244,-0.540,-0.770,-0.520,0.000
1.246,-0.520,-0.740,-0.500,0.000
1.248,-0.520,-0.690,-0.490,-0.010
1.250,-0.490,-0.680,-0.490,0.000
1.252,-0.460,-0.680,-0.490,0.020
1.254,-0.430,-0.670,-0.490,0.030
1.256,-0.410,-0.650,-0.500,0.040
1.258,-0.400,-0.640,-0.490,0.040
1.260,-0.400,-0.620,-0.470,0.040
1.262,-0.410,-0.600,-0.450,0.020
1.264,-0.410,-0.590,-0.440,0.020
1.266,-0.390,-0.580,-0.450,0.040
1.268,-0.350,-0.570,-0.450,0.060
1.270,-0.330,-0.570,-0.450,0.070
1.272,-0.310,-0.570,-0.440,0.060
1.274,-0.300,-0.550,-0.430,0.050
