0.152,-0.220,0.010,0.030,0.180
0.154,-0.220,0.010,0.050,0.170
0.156,-0.210,0.010,0.060,0.160
0.158,-0.190,0.000,0.060,0.150
0.160,-0.180,0.000,0.050,0.140
0.162,-0.180,0.000,0.040,0.140
0.164,-0.190,0.030,0.060,0.190
0.166,-0.190,0.060,0.080,0.210
0.168,-0.170,0.060,0.070,0.200
0.170,-0.170,0.060,0.060,0.180
0.172,-0.170,0.040,0.040,0.160
0.174,-0.160,0.010,0.030,0.150
0.176,-0.160,0.000,0.040,0.130
0.178,-0.170,0.000,0.050,0.150
0.180,-0.180,0.030,0.050,0.160
0.182,-0.180,0.040,0.060,0.150
0.184,-0.170,0.030,0.060,0.150
0.186,-0.160,0.030,0.050,0.150
0.188,-0.150,0.030,0.040,0.160
0.190,-0.140,0.010,0.020,0.150
0.192,-0.150,0.020,0.020,0.160
0.194,-0.140,0.030,0.020,0.170
0.196,-0.120,0.020,0.020,0.170
0.198,-0.100,0.030,0.020,0.170
0.200,-0.080,0.050,0.020,0.170
0.202,-0.070,0.060,0.020,0.170
0.204,-0.060,0.070,0.030,0.180
0.206,-0.080,0.100,0.050,0.210
0.208,-0.090,0.110,0.060,0.200
0.210,-0.080,0.090,0.050,0.180
0.212,-0.070,0.080,0.030,0.160
0.214,-0.060,0.070,0.020,0.150
0.216,-0.050,0.080,0.020,0.140
0.218,-0.040,0.090,0.030,0.150
0.220,-0.030,0.100,0.050,0.170
0.222,-0.030,0.110,0.040,0.170
0.224,-0.010,0.090,0.030,0.160
0.226,-0.010,0.060,0.020,0.150
0.228,0.000,0.050,0.000,0.150
0.230,0.000,0.050,0.010,0.150
0.232,0.000,0.060,0.030,0.150
0.234,-0.010,0.100,0.040,0.150
0.236,-0.010,0.110,0.040,0.170
0.238,0.000,0.100,0.030,0.170
0.240,0.010,0.080,0.010,0.170
0.242,0.000,0.050,0.010,0.160
0.244,0.010,0.040,0.000,0.150
0.246,0.020,0.040,0.010,0.170
0.248,0.010,0.070,0.050,0.200
0.250,0.000,0.100,0.070,0.220
0.252,-0.010,0.110,0.060,0.210
0.254,0.000,0.110,0.050,0.210
0.256,0.000,0.090,0.030,0.200
0.258,0.010,0.060,0.030,0.190
0.260,0.010,0.040,0.040,0.170
0.262,0.000,0.050,0.040,0.180
0.264,-0.010,0.080,0.050,0.200
0.266,0.000,0.090,0.060,0.190
0.268,0.000,0.090,0.060,0.190
0.270,0.000,0.080,0.070,0.200
0.272,0.010,0.060,0.050,0.210
0.274,0.010,0.040,0.020,0.200
0.276,0.010,0.060,0.020,0.200
0.278,0.010,0.080,0.020,0.210
0.280,0.030,0.090,0.020,0.230
0.282,0.050,0.090,0.010,0.230
0.284,0.050,0.100,0.010,0.220
0.286,0.060,0.090,0.000,0.210
0.288,0.060,0.060,0.010,0.210
0.290,0.050,0.040,0.020,0.230
0.292,0.030,0.040,0.040,0.230
0.294,0.040,0.040,0.020,0.220
0.296,0.040,0.030,-0.020,0.210
0.298,0.050,0.030,-0.080,0.210
0.300,0.040,0.030,-0.120,0.220
0.302,0.030,0.040,-0.180,0.240
0.304,0.010,0.060,-0.210,0.280
0.306,-0.010,0.070,-0.230,0.300
0.308,-0.010,0.050,-0.250,0.280
0.310,0.000,0.030,-0.280,0.260
0.312,0.010,0.010,-0.310,0.260
0.314,0.030,0.000,-0.330,0.260
0.316,0.030,0.000,-0.340,0.260
0.318,0.020,0.020,-0.330,0.260
0.320,0.010,0.040,-0.330,0.260
0.322,0.020,0.040,-0.340,0.250
0.324,0.030,0.020,-0.360,0.240
0.326,0.030,0.000,-0.370,0.230
0.328,0.030,-0.010,-0.360,0.220
0.330,0.040,-0.010,-0.340,0.220
0.332,0.040,0.030,-0.300,0.240
0.334,0.010,0.080,-0.250,0.270
0.336,0.000,0.080,-0.240,0.280
0.338,0.000,0.070,-0.230,0.290
0.340,0.000,0.050,-0.220,0.280
0.342,0.000,0.030,-0.230,0.270
0.344,0.000,0.020,-0.240,0.250
0.346,0.010,0.040,-0.210,0.270
0.348,0.000,0.090,-0.180,0.300
0.350,0.000,0.110,-0.170,0.290
0.352,0.020,0.110,-0.170,0.280
0.354,0.030,0.100,-0.180,0.270
0.356,0.040,0.070,-0.170,0.250
0.358,0.050,0.060,-0.170,0.220
0.360,0.040,0.070,-0.190,0.220
0.362,0.050,0.080,-0.170,0.230
0.364,0.070,0.090,-0.150,0.230
0.366,0.090,0.090,-0.150,0.220
0.368,0.100,0.090,-0.150,0.210
0.370,0.100,0.090,-0.160,0.210
0.372,0.100,0.080,-0.160,0.200
0.374,0.080,0.100,-0.150,0.210
0.376,0.050,0.120,-0.130,0.230
0.378,0.050,0.120,-0.150,0.220
0.380,0.080,0.110,-0.170,0.200
0.382,0.090,0.110,-0.180,0.180
0.384,0.090,0.110,-0.180,0.160
0.386,0.100,0.110,-0.180,0.160
0.388,0.090,0.120,-0.180,0.180
0.390,0.060,0.130,-0.170,0.200
0.392,0.060,0.100,-0.160,0.190
0.394,0.070,0.080,-0.160,0.160
0.396,0.100,0.080,-0.170,0.150
0.398,0.110,0.080,-0.180,0.140
0.400,0.130,0.090,-0.180,0.120
0.402,0.130,0.100,-0.170,0.120
0.404,0.130,0.130,-0.150,0.130
0.406,0.140,0.130,-0.150,0.130
0.408,0.130,0.120,-0.150,0.110
0.410,0.120,0.100,-0.150,0.090
0.412,0.120,0.080,-0.150,0.090
0.414,0.140,0.070,-0.150,0.090
0.416,0.140,0.080,-0.150,0.090
0.418,0.120,0.110,-0.140,0.110
0.420,0.120,0.110,-0.170,0.090
0.422,0.120,0.080,-0.210,0.030
0.424,0.120,0.050,-0.270,-0.020
0.426,0.130,0.030,-0.330,-0.090
0.428,0.160,0.000,-0.390,-0.160
0.430,0.170,-0.010,-0.440,-0.200
0.432,0.170,0.010,-0.420,-0.190
0.434,0.180,0.060,-0.330,-0.140
0.436,0.180,0.140,-0.140,-0.030
0.438,0.170,0.270,0.130,0.130
0.440,0.190,0.460,0.480,0.340
0.442,0.280,0.740,0.920,0.550
0.444,0.400,1.100,1.420,0.790
0.446,0.520,1.510,1.960,1.060
0.448,0.660,1.940,2.530,1.350
0.450,0.790,2.370,3.100,1.660
0.452,0.900,2.820,3.680,1.970
0.454,0.990,3.240,4.210,2.250
0.456,1.060,3.590,4.630,2.470
0.458,1.100,3.830,4.880,2.610
0.460,1.100,3.950,4.970,2.690
0.462,1.040,3.910,4.900,2.690
0.464,0.910,3.660,4.610,2.600
0.466,0.670,3.180,4.090,2.430
0.468,0.370,2.560,3.420,2.190
0.470,0.110,1.940,2.730,1.920
0.472,-0.040,1.440,2.120,1.640
0.474,-0.140,1.040,1.600,1.360
0.476,-0.190,0.700,1.150,1.090
0.478,-0.220,0.430,0.750,0.840
0.480,-0.230,0.200,0.420,0.630
0.482,-0.230,0.030,0.130,0.430
0.484,-0.220,-0.090,-0.090,0.260
0.486,-0.220,-0.200,-0.290,0.130
0.488,-0.210,-0.300,-0.450,0.040
0.490,-0.190,-0.390,-0.580,-0.050
0.492,-0.170,-0.470,-0.690,-0.150
0.494,-0.140,-0.530,-0.800,-0.220
0.496,-0.110,-0.570,-0.870,-0.280
0.498,-0.070,-0.610,-0.920,-0.330
0.500,-0.050,-0.600,-0.950,-0.370
0.502,-0.070,-0.570,-0.960,-0.370
0.504,-0.060,-0.570,-0.990,-0.390
0.506,-0.030,-0.600,-1.010,-0.440
0.508,-0.020,-0.640,-1.020,-0.480
0.510,0.000,-0.670,-1.040,-0.500
0.512,0.000,-0.690,-1.040,-0.510
0.514,0.020,-0.680,-1.020,-0.510
0.516,0.020,-0.630,-1.010,-0.500
0.518,0.020,-0.610,-1.000,-0.500
0.520,0.020,-0.600,-0.990,-0.510
0.522,0.020,-0.600,-0.980,-0.520
0.524,0.010,-0.610,-0.970,-0.530
0.526,0.010,-0.620,-0.970,-0.540
0.528,0.010,-0.610,-0.950,-0.530
0.530,0.000,-0.560,-0.920,-0.500
0.532,0.000,-0.530,-0.910,-0.490
0.534,0.000,-0.530,-0.880,-0.490
0.536,0.000,-0.530,-0.860,-0.500
0.538,0.000,-0.520,-0.850,-0.510
0.540,0.000,-0.540,-0.840,-0.510
0.542,0.000,-0.540,-0.830,-0.510
0.544,0.000,-0.510,-0.810,-0.500
0.546,0.010,-0.490,-0.810,-0.510
0.548,0.020,-0.470,-0.810,-0.520
0.550,0.010,-0.450,-0.790,-0.520
0.552,0.000,-0.430,-0.780,-0.510
0.554,0.000,-0.420,-0.770,-0.510
0.556,0.000,-0.410,-0.770,-0.500
0.558,0.000,-0.400,-0.750,-0.490
0.560,0.000,-0.400,-0.750,-0.500
0.562,0.010,-0.400,-0.740,-0.510
0.564,0.010,-0.400,-0.730,-0.510
0.566,0.010,-0.380,-0.710,-0.490
0.568,0.000,-0.360,-0.690,-0.490
0.570,0.010,-0.340,-0.670,-0.470
0.572,0.010,-0.310,-0.650,-0.430
0.574,0.010,-0.310,-0.640,-0.420
0.576,0.020,-0.320,-0.630,-0.440
0.578,0.030,-0.320,-0.650,-0.450
0.580,0.040,-0.320,-0.650,-0.450
0.582,0.060,-0.300,-0.650,-0.450
0.584,0.060,-0.290,-0.640,-0.440
0.586,0.040,-0.260,-0.620,-0.390
0.588,0.040,-0.250,-0.600,-0.380
0.590,0.050,-0.250,-0.600,-0.390
0.592,0.050,-0.260,-0.600,-0.420
0.594,0.060,-0.270,-0.580,-0.440
0.596,0.080,-0.280,-0.590,-0.450
0.598,0.100,-0.260,-0.590,-0.440
0.600,0.100,-0.210,-0.580,-0.440
0.602,0.100,-0.190,-0.570,-0.450
0.604,0.110,-0.210,-0.570,-0.460
0.606,0.130,-0.240,-0.570,-0.490
0.608,0.130,-0.250,-0.560,-0.530
0.610,0.150,-0.260,-0.570,-0.560
0.612,0.170,-0.250,-0.570,-0.570
0.614,0.180,-0.220,-0.540,-0.550
0.616,0.200,-0.190,-0.520,-0.540
0.618,0.220,-0.170,-0.510,-0.550
0.620,0.240,-0.170,-0.510,-0.560
0.622,0.260,-0.160,-0.510,-0.570
0.624,0.270,-0.160,-0.520,-0.600
0.626,0.280,-0.170,-0.530,-0.620
0.628,0.280,-0.150,-0.530,-0.610
0.630,0.280,-0.120,-0.520,-0.600
0.632,0.300,-0.100,-0.520,-0.620
0.634,0.310,-0.090,-0.530,-0.630
0.636,0.320,-0.090,-0.530,-0.640
0.638,0.330,-0.090,-0.540,-0.640
0.640,0.310,-0.090,-0.530,-0.620
0.642,0.280,-0.060,-0.510,-0.590
0.644,0.280,-0.060,-0.500,-0.580
0.646,0.310,-0.070,-0.500,-0.580
0.648,0.330,-0.080,-0.490,-0.590
0.650,0.340,-0.070,-0.490,-0.590
0.652,0.340,-0.070,-0.480,-0.580
0.654,0.340,-0.060,-0.470,-0.550
0.656,0.320,-0.060,-0.460,-0.530
0.658,0.300,-0.080,-0.470,-0.530
0.660,0.290,-0.100,-0.490,-0.540
0.662,0.290,-0.120,-0.500,-0.530
0.664,0.280,-0.130,-0.490,-0.530
0.666,0.260,-0.130,-0.470,-0.520
0.668,0.240,-0.120,-0.450,-0.500
0.670,0.210,-0.100,-0.440,-0.450
0.672,0.190,-0.110,-0.430,-0.410
0.674,0.180,-0.130,-0.430,-0.400
0.676,0.180,-0.140,-0.410,-0.390
0.678,0.170,-0.160,-0.390,-0.380
0.680,0.160,-0.180,-0.360,-0.360
0.682,0.130,-0.170,-0.340,-0.310
0.684,0.070,-0.140,-0.290,-0.250
0.686,0.040,-0.110,-0.250,-0.200
0.688,0.020,-0.120,-0.230,-0.170
0.690,0.000,-0.150,-0.220,-0.160
0.692,-0.020,-0.180,-0.210,-0.160
0.694,-0.040,-0.200,-0.200,-0.140
0.696,-0.070,-0.210,-0.180,-0.090
0.698,-0.110,-0.190,-0.160,-0.040
0.700,-0.120,-0.170,-0.140,-0.010
0.702,-0.130,-0.160,-0.120,0.000
0.704,-0.150,-0.170,-0.100,0.010
0.706,-0.170,-0.180,-0.090,0.030
0.708,-0.180,-0.180,-0.070,0.040
0.710,-0.190,-0.180,-0.040,0.050
0.712,-0.220,-0.160,0.000,0.100
0.714,-0.220,-0.140,0.020,0.130
0.716,-0.210,-0.130,0.030,0.150
0.718,-0.210,-0.130,0.050,0.170
0.720,-0.220,-0.130,0.050,0.170
0.722,-0.220,-0.140,0.040,0.180
0.724,-0.220,-0.150,0.040,0.190
0.726,-0.240,-0.130,0.070,0.210
0.728,-0.250,-0.120,0.080,0.220
0.730,-0.240,-0.120,0.080,0.230
0.732,-0.230,-0.120,0.080,0.240
0.734,-0.220,-0.120,0.100,0.240
0.736,-0.230,-0.120,0.110,0.250
0.738,-0.230,-0.120,0.110,0.270
0.740,-0.240,-0.110,0.100,0.290
0.742,-0.250,-0.110,0.100,0.290
0.744,-0.250,-0.120,0.090,0.270
0.746,-0.230,-0.140,0.090,0.260
0.748,-0.230,-0.140,0.080,0.250
0.750,-0.240,-0.140,0.070,0.240
0.752,-0.240,-0.130,0.070,0.240
0.754,-0.240,-0.110,0.070,0.240
0.756,-0.240,-0.110,0.070,0.250
0.758,-0.230,-0.120,0.060,0.230
0.760,-0.210,-0.140,0.050,0.210
0.762,-0.180,-0.140,0.040,0.200
0.764,-0.160,-0.130,0.040,0.190
0.766,-0.160,-0.110,0.050,0.170
0.768,-0.170,-0.090,0.070,0.180
0.770,-0.170,-0.080,0.070,0.190
0.772,-0.160,-0.080,0.070,0.190
0.774,-0.160,-0.100,0.060,0.190
0.776,-0.150,-0.120,0.060,0.170
0.778,-0.130,-0.130,0.050,0.170
0.780,-0.120,-0.120,0.040,0.170
0.782,-0.130,-0.090,0.050,0.170
0.784,-0.120,-0.060,0.060,0.170
0.786,-0.100,-0.060,0.070,0.170
0.788,-0.090,-0.060,0.060,0.180
0.790,-0.080,-0.070,0.060,0.190
0.792,-0.080,-0.080,0.050,0.180
0.794,-0.080,-0.090,0.050,0.170
0.796,-0.090,-0.060,0.070,0.180
0.798,-0.090,-0.020,0.070,0.210
0.800,-0.090,0.000,0.070,0.210
0.802,-0.090,-0.010,0.070,0.210
0.804,-0.090,-0.010,0.070,0.220
0.806,-0.080,-0.020,0.070,0.220
0.808,-0.080,-0.030,0.080,0.220
0.810,-0.070,-0.050,0.100,0.240
0.812,-0.070,-0.050,0.110,0.260
0.814,-0.060,-0.040,0.100,0.270
0.816,-0.060,-0.030,0.100,0.280
0.818,-0.060,-0.020,0.100,0.280
0.820,-0.060,-0.020,0.100,0.280
0.822,-0.040,-0.020,0.100,0.280
0.824,-0.040,-0.020,0.100,0.280
0.826,-0.040,-0.010,0.100,0.270
0.828,-0.030,-0.020,0.090,0.260
0.830,-0.020,-0.020,0.080,0.250
0.832,-0.010,-0.010,0.080,0.240
0.834,0.000,0.000,0.080,0.250
0.836,0.000,0.000,0.080,0.250
0.838,-0.020,0.010,0.090,0.280
0.840,-0.030,0.030,0.100,0.300
0.842,-0.020,0.040,0.080,0.280
0.844,-0.010,0.040,0.070,0.260
0.846,0.000,0.040,0.070,0.250
0.848,0.010,0.030,0.080,0.240
0.850,0.020,0.040,0.100,0.240
0.852,0.020,0.060,0.120,0.260
0.854,0.010,0.080,0.130,0.280
0.856,0.020,0.070,0.130,0.290
0.858,0.030,0.040,0.110,0.290
0.860,0.030,0.030,0.100,0.270
0.862,0.030,0.020,0.090,0.260
0.864,0.040,0.030,0.100,0.260
0.866,0.050,0.060,0.110,0.270
0.868,0.050,0.080,0.110,0.290
0.870,0.060,0.080,0.110,0.300
0.872,0.060,0.070,0.100,0.300
0.874,0.060,0.060,0.090,0.280
0.876,0.060,0.040,0.080,0.260
0.878,0.060,0.030,0.080,0.250
0.880,0.030,0.060,0.090,0.260
0.882,0.020,0.090,0.110,0.270
0.884,0.020,0.090,0.110,0.260
0.886,0.020,0.090,0.100,0.250
0.888,0.030,0.080,0.090,0.240
0.890,0.040,0.070,0.080,0.240
0.892,0.030,0.040,0.060,0.220
0.894,0.020,0.030,0.070,0.220
0.896,0.010,0.050,0.090,0.240
0.898,0.040,0.060,0.090,0.230
0.900,0.050,0.070,0.080,0.230
0.902,0.060,0.080,0.070,0.230
0.904,0.060,0.080,0.060,0.230
0.906,0.070,0.070,0.050,0.230
0.908,0.060,0.070,0.050,0.220
0.910,0.070,0.070,0.050,0.210
0.912,0.070,0.060,0.040,0.210
0.914,0.080,0.050,0.030,0.220
0.916,0.080,0.060,0.030,0.220
0.918,0.080,0.060,0.050,0.220
0.920,0.090,0.080,0.050,0.210
0.922,0.080,0.090,0.060,0.220
0.924,0.060,0.110,0.080,0.230
0.926,0.070,0.090,0.080,0.210
0.928,0.080,0.080,0.070,0.210
0.930,0.090,0.060,0.040,0.200
0.932,0.090,0.060,0.020,0.190
0.934,0.090,0.080,0.020,0.190
0.936,0.090,0.090,0.030,0.220
0.938,0.060,0.110,0.050,0.250
0.940,0.050,0.090,0.040,0.250
0.942,0.050,0.060,0.030,0.230
0.944,0.040,0.040,0.030,0.220
0.946,0.040,0.020,0.020,0.220
0.948,0.040,0.010,0.010,0.210
0.950,0.020,0.030,0.020,0.210
0.952,0.000,0.060,0.020,0.220
0.954,0.000,0.050,0.020,0.220
0.956,-0.010,0.020,0.020,0.210
0.958,-0.010,0.000,0.000,0.200
0.960,0.000,-0.020,-0.010,0.180
0.962,0.000,-0.030,-0.010,0.180
0.964,-0.010,-0.010,0.000,0.210
0.966,-0.040,0.020,0.030,0.260
0.968,-0.050,0.030,0.030,0.250
0.970,-0.040,0.030,0.010,0.240
0.972,-0.040,0.000,0.000,0.230
0.974,-0.030,-0.030,0.000,0.220
0.976,-0.040,-0.060,0.010,0.200
0.978,-0.050,-0.040,0.020,0.210
0.980,-0.070,0.000,0.040,0.240
0.982,-0.040,0.000,0.050,0.230
0.984,-0.030,0.000,0.050,0.220
0.986,-0.030,0.000,0.060,0.230
0.988,-0.040,0.000,0.070,0.240
0.990,-0.040,-0.010,0.060,0.220
0.992,-0.050,-0.010,0.050,0.210
0.994,-0.040,0.000,0.060,0.200
0.996,-0.010,0.000,0.060,0.180
0.998,0.010,-0.010,0.070,0.160
1.000,0.020,0.000,0.070,0.150
1.002,0.030,0.010,0.080,0.140
1.004,0.030,0.010,0.080,0.130
1.006,0.040,0.010,0.080,0.140
1.008,0.030,0.020,0.090,0.160
1.010,0.030,0.010,0.090,0.150
1.012,0.030,0.010,0.070,0.130
1.014,0.050,0.000,0.050,0.110
1.016,0.070,0.000,0.040,0.090
1.018,0.070,0.000,0.030,0.090
1.020,0.060,0.010,0.040,0.100
1.022,0.050,0.030,0.030,0.130
1.024,0.070,0.010,0.010,0.110
1.026,0.090,0.000,0.000,0.080
1.028,0.090,-0.010,0.000,0.070
1.030,0.090,-0.010,0.010,0.060
1.032,0.100,0.000,0.010,0.040
1.034,0.090,0.000,0.010,0.030
1.036,0.080,0.040,0.020,0.040
1.038,0.090,0.060,0.020,0.050
1.040,0.130,0.040,0.000,0.030
1.042,0.120,0.010,0.000,0.010
1.044,0.110,0.010,-0.010,0.000
1.046,0.110,0.010,0.000,0.000
1.048,0.130,0.030,0.010,0.010
1.050,0.120,0.070,0.040,0.040
1.052,0.100,0.090,0.050,0.070
1.054,0.100,0.090,0.050,0.060
1.056,0.120,0.060,0.020,0.030
1.058,0.130,0.040,-0.010,0.010
1.060,0.120,0.020,-0.040,-0.010
1.062,0.120,0.010,-0.080,-0.030
1.064,0.120,0.020,-0.120,-0.050
1.066,0.140,0.010,-0.170,-0.110
1.068,0.170,0.000,-0.240,-0.170
1.070,0.190,-0.010,-0.240,-0.180
1.072,0.200,-0.010,-0.170,-0.160
1.074,0.210,0.050,-0.010,-0.080
1.076,0.210,0.170,0.230,0.060
1.078,0.210,0.360,0.550,0.280
1.080,0.270,0.640,0.960,0.500
1.082,0.390,0.990,1.430,0.730
1.084,0.520,1.390,1.950,0.990
1.086,0.640,1.800,2.490,1.280
1.088,0.760,2.220,3.050,1.580
1.090,0.870,2.660,3.600,1.890
1.092,0.960,3.110,4.150,2.190
1.094,1.060,3.490,4.630,2.440
1.096,1.140,3.790,4.970,2.620
1.098,1.180,3.970,5.150,2.710
1.100,1.170,4.010,5.160,2.740
1.102,1.080,3.910,5.020,2.720
1.104,0.890,3.600,4.640,2.600
1.106,0.630,3.080,4.040,2.370
1.108,0.360,2.420,3.310,2.050
1.110,0.140,1.810,2.620,1.730
1.112,0.000,1.330,2.010,1.420
1.114,-0.080,0.950,1.480,1.120
1.116,-0.110,0.650,1.030,0.830
1.118,-0.130,0.400,0.650,0.590
1.120,-0.150,0.210,0.310,0.390
1.122,-0.150,0.020,0.020,0.200
1.124,-0.150,-0.140,-0.210,0.020
1.126,-0.130,-0.260,-0.410,-0.130
1.128,-0.120,-0.370,-0.580,-0.240
1.130,-0.110,-0.460,-0.710,-0.330
1.132,-0.100,-0.520,-0.810,-0.390
1.134,-0.110,-0.530,-0.870,-0.440
1.136,-0.110,-0.560,-0.920,-0.480
1.138,-0.090,-0.600,-0.960,-0.520
1.140,-0.080,-0.630,-1.010,-0.560
1.142,-0.080,-0.650,-1.050,-0.600
1.144,-0.060,-0.680,-1.070,-0.630
1.146,-0.050,-0.670,-1.070,-0.630
1.148,-0.030,-0.640,-1.060,-0.620
1.150,-0.020,-0.610,-1.050,-0.620
1.152,-0.020,-0.600,-1.030,-0.630
1.154,-0.010,-0.610,-1.040,-0.650
1.156,0.000,-0.630,-1.030,-0.670
1.158,0.000,-0.640,-1.030,-0.690
1.160,0.000,-0.640,-1.020,-0.710
1.162,0.000,-0.620,-1.000,-0.700
1.164,0.000,-0.590,-0.980,-0.690
1.166,0.020,-0.560,-0.980,-0.700
1.168,0.030,-0.540,-0.970,-0.700
1.170,0.030,-0.540,-0.950,-0.700
1.172,0.030,-0.530,-0.940,-0.720
1.174,0.040,-0.540,-0.940,-0.720
1.176,0.020,-0.510,-0.910,-0.690
1.178,0.020,-0.490,-0.890,-0.680
1.180,0.040,-0.480,-0.880,-0.690
1.182,0.050,-0.470,-0.870,-0.700
1.184,0.040,-0.460,-0.860,-0.700
1.186,0.050,-0.460,-0.860,-0.700
1.188,0.040,-0.450,-0.840,-0.690
1.190,0.030,-0.440,-0.820,-0.680
1.192,0.030,-0.440,-0.810,-0.690
1.194,0.040,-0.450,-0.800,-0.700
1.196,0.060,-0.450,-0.790,-0.700
1.198,0.080,-0.430,-0.770,-0.690
1.200,0.080,-0.400,-0.760,-0.680
1.202,0.070,-0.370,-0.740,-0.660
1.204,0.040,-0.340,-0.730,-0.620
1.206,0.030,-0.330,-0.720,-0.600
1.208,0.020,-0.340,-0.720,-0.620
1.210,0.000,-0.340,-0.720,-0.640
1.212,0.000,-0.340,-0.720,-0.650
1.214,0.000,-0.330,-0.700,-0.650
1.216,0.010,-0.310,-0.690,-0.650
1.218,0.000,-0.280,-0.660,-0.630
1.220,0.000,-0.270,-0.660,-0.620
1.222,0.000,-0.270,-0.660,-0.630
1.224,0.010,-0.290,-0.670,-0.650
1.226,0.010,-0.300,-0.680,-0.680
1.228,0.020,-0.320,-0.680,-0.680
1.230,0.020,-0.310,-0.680,-0.680
1.232,0.020,-0.270,-0.670,-0.660
1.234,0.030,-0.240,-0.670,-0.650
1.236,0.050,-0.240,-0.650,-0.660
1.238,0.060,-0.240,-0.640,-0.690
1.240,0.090,-0.260,-0.640,-0.700
1.242,0.110,-0.260,-0.650,-0.710
1.244,0.140,-0.260,-0.660,-0.730
1.246,0.150,-0.240,-0.640,-0.710
1.248,0.160,-0.210,-0.610,-0.710
1.250,0.180,-0.190,-0.610,-0.720
1.252,0.200,-0.160,-0.610,-0.730
1.254,0.230,-0.150,-0.610,-0.740
1.256,0.240,-0.160,-0.610,-0.760
1.258,0.240,-0.170,-0.610,-0.780
1.260,0.240,-0.150,-0.610,-0.780
1.262,0.250,-0.130,-0.600,-0.770
1.264,0.280,-0.110,-0.590,-0.780
1.266,0.300,-0.100,-0.580,-0.790
1.268,0.320,-0.090,-0.570,-0.800
1.270,0.350,-0.080,-0.570,-0.810
1.272,0.350,-0.090,-0.570,-0.820
1.274,0.330,-0.070,-0.570,-0.800
1.276,0.320,-0.050,-0.560,-0.800
1.278,0.320,-0.050,-0.560,-0.820
1.280,0.340,-0.050,-0.550,-0.820
1.282,0.360,-0.030,-0.550,-0.830
